start_sample,window_length,rms,peak,peak_to_peak,kurtosis,crest_factor
0,2048,0.28121982854360283,1.5481347692307692,3.0242972307692306,7.785586975707904,5.505069742922582
2048,2048,0.29776965083200735,1.3945938461538463,2.7570609230769234,6.858642262065583,4.683465364090952
4096,2048,0.2699811173074686,1.5725427692307692,2.9715175384615384,7.962635028195741,5.824639830029486
6144,2048,0.2767150739425242,1.4327704615384615,2.5941323076923077,7.427804595137624,5.177782478994552
8192,2048,0.2703371506037099,1.5168424615384615,2.8017046153846152,7.587055985398335,5.610928642790965
10240,2048,0.291967377878071,1.5007790769230769,2.7860584615384614,7.239020649372073,5.140228637271524
12288,2048,0.25939053243499455,1.4482080000000002,2.761441846153846,7.58579907702585,5.583118190165057
14336,2048,0.3015565361286444,1.3457778461538463,2.5741052307692307,6.665593627258129,4.4627712714383785
16384,2048,0.26636108855082247,1.5689963076923077,3.0028098461538457,8.083878482117932,5.890486167565907
18432,2048,0.29020202193819444,1.3981403076923076,2.7476732307692306,7.063094433723398,4.817817251408599
20480,2048,0.2734586249089009,1.5473003076923078,2.995091076923077,8.029237703769862,5.658261128907937
22528,2048,0.2948316351139281,1.5066203076923075,2.821314461538461,6.983009705777655,5.11010396528518
24576,2048,0.28147368262246464,1.5260215384615385,3.0057304615384615,8.09499736444479,5.4215425194935225
26624,2048,0.27588864858961937,1.282150153846154,2.5597107692307692,7.04770670521102,4.64734653055149
28672,2048,0.26351612749781717,1.4594732307692309,2.748507692307692,7.656165716832403,5.538458858749668
30720,2048,0.29117367408047545,1.371646153846154,2.540518153846154,7.058186100468869,4.710749205514863
32768,2048,0.28628117340945386,1.6067556923076922,3.0985643076923077,8.111527580944902,5.612509104830363
34816,2048,0.2766977336707204,1.4194190769230768,2.7236824615384614,7.187604115482417,5.129854365222605
36864,2048,0.2708514188851273,1.447164923076923,2.7979495384615385,7.564268670319707,5.343021384301285
38912,2048,0.2904766897508677,1.402104,2.6984399999999997,6.905115102331953,4.826907113261693
40960,2048,0.2835360362279804,1.500361846153846,2.9748553846153842,7.9325602463769,5.291609017705853
43008,2048,0.27420464248852666,1.390212923076923,2.5432301538461535,6.940084388934412,5.069983171893315
45056,2048,0.29491698708188974,1.5562707692307691,2.9934221538461534,8.157110314149921,5.27697907341418
47104,2048,0.2747941188772931,1.4680264615384615,2.6863403076923076,7.098953668290586,5.342277584145291
49152,2048,0.2781459310626778,1.619689846153846,2.932089230769231,8.031948932726113,5.823165702837622
51200,2048,0.28106360798623536,1.3480726153846154,2.639610461538462,6.893511141400257,4.796325732237234
53248,2048,0.2881644003554498,1.466148923076923,2.7941944615384613,7.317746493254678,5.087890527988001
55296,2048,0.2787338478380918,1.3505759999999998,2.6352295384615383,6.9167956011483,4.845396461428911
57344,2048,0.2812122381564242,1.4567612307692306,2.831328,7.913105268718923,5.1802910154775255
59392,2048,0.2729462077167802,1.4062763076923075,2.6955193846153844,7.819228633166302,5.152210464658163
61440,2048,0.29173598570405396,1.463436923076923,2.870964923076923,7.608046803811238,5.016305820278417
63488,2048,0.27722363826815516,1.3943852307692308,2.582032615384615,6.757089495802589,5.029820831567864
65536,2048,0.29338102397800314,1.5894406153846155,3.049122461538462,7.370530321335491,5.417666738726665
67584,2048,0.27174520174615796,1.3130252307692305,2.6018510769230767,6.958048799969655,4.831824894523507
69632,2048,0.27852297101958723,1.4505027692307693,2.8236092307692306,7.735812569750727,5.20783892228248
71680,2048,0.27127203749197065,1.4154553846153843,2.719718769230769,7.433026633426326,5.217844779346498
73728,2048,0.30025936908184725,1.5664929230769231,2.927082461538461,7.044633414575968,5.2171325339883
75776,2048,0.2731513292328935,1.4429926153846153,2.705741538461538,7.659312549404077,5.282758899368242
77824,2048,0.2760268135827618,1.5243526153846154,2.8538584615384615,8.039039945377166,5.5224802097787595
79872,2048,0.2682580493736405,1.2973790769230769,2.418060923076923,6.975345803732117,4.836309963289114
81920,2048,0.2898929486347241,1.610302153846154,2.876180307692308,7.043359503142421,5.554816567372392
83968,2048,0.27549635580785103,1.303428923076923,2.5457335384615383,7.1167271609060805,4.731202048934859
86016,2048,0.2802567632427201,1.4490424615384614,2.8254867692307686,7.429410140897628,5.170410322188474
88064,2048,0.27614987620484027,1.3518276923076924,2.649624,7.698820665974317,4.895268145259095
90112,2048,0.2810723582608083,1.4075280000000001,2.7046984615384613,6.728796020382752,5.007706943167072
92160,2048,0.27813676580930274,1.371228923076923,2.6475378461538464,7.536347836249381,4.9300527353228105
94208,2048,0.2839457567574859,1.3883353846153845,2.7426664615384615,7.072319377615488,4.889438745148261
96256,2048,0.2853763437730124,1.4148295384615384,2.6823766153846154,7.315803034420307,4.957767416005344
98304,2048,0.2728449107041116,1.4413236923076924,2.8542756923076924,6.997109307021421,5.2825749565307545
100352,2048,0.27458012679420035,1.3699772307692308,2.5741052307692307,7.40521719415458,4.989353187206621
102400,2048,0.2860497013910593,1.4703212307692308,2.836752,7.437301445240386,5.14009007390646
104448,2048,0.28850665623759614,1.4192104615384615,2.7530972307692307,7.530100956335239,4.9191602025457914
106496,2048,0.27064488706639067,1.470947076923077,2.6836283076923078,6.753404323710695,5.434970868512328
108544,2048,0.28983501855737165,1.3737323076923076,2.7326529230769228,7.131723471290324,4.7397043826008325
110592,2048,0.26262693270910625,1.4112830769230769,2.766865846153846,8.264978181079073,5.373718005079412
112640,2048,0.2865831949329494,1.3970972307692306,2.6521273846153846,7.161079733252619,4.875014500034547
114688,2048,0.26673757827300953,1.3831200000000001,2.678621538461538,6.454401008456473,5.185321127041098
116736,2048,0.29337189584216494,1.5283163076923076,2.836334769230769,7.388318137222406,5.209484375794938
118784,2048,0.27390662192317144,1.4192104615384615,2.786267076923077,6.9841990299311405,5.181366012871924
120832,2048,0.2770732978419212,1.4609335384615385,2.791273846153846,8.23212247841348,5.272733063183061
122880,2048,0.27597231697425667,1.5091236923076923,2.8110923076923076,6.741918061522036,5.468387948647032
124928,2048,0.2946335284982052,1.3981403076923076,2.7708295384615385,7.049935359554135,4.745353710469104
126976,2048,0.2769395335193135,1.4100313846153847,2.7666572307692308,7.324071302427988,5.091477430801548
129024,2048,0.27602079117608663,1.351201846153846,2.6560910769230768,7.491228043336835,4.895290098951117
131072,2048,0.26513371031898814,1.4644799999999998,2.8238178461538457,7.366415799630789,5.523552618912656
133120,2048,0.2931774279318319,1.4807519999999998,2.7831378461538456,7.1814785535193835,5.050702608453356
135168,2048,0.27281609441446236,1.3839544615384616,2.7280633846153846,7.052161517759977,5.072847569729095
137216,2048,0.2756297626653093,1.3996006153846152,2.6663132307692305,7.810572618250661,5.0778283224770595
139264,2048,0.28011438649958126,1.406484923076923,2.6327261538461535,7.151784624167545,5.021109199880401
141312,2048,0.2692577084285035,1.4995273846153845,2.833831384615385,7.587907696711774,5.569115897783063
143360,2048,0.27102422069463095,1.337016,2.657342769230769,7.364800251662822,4.933197470574089
145408,2048,0.27750614658654976,1.373315076923077,2.7209704615384616,7.3911872920988735,4.948773545416996
147456,2048,0.28489981015575383,1.4179587692307691,2.802539076923077,7.083230833299622,4.977043573495534
149504,2048,0.2728147507356067,1.3338867692307692,2.6602633846153845,7.264238976422319,4.889349881666008
151552,2048,0.2686471395070312,1.4094055384615383,2.693224615384615,7.511354993774197,5.246307632541922
153600,2048,0.280140534181525,1.3758184615384614,2.7328615384615382,7.405396435737621,4.911172406925053
155648,2048,0.28736117322482185,1.5087064615384613,2.819854153846154,6.965898955216607,5.250209847775257
157696,2048,0.2704261934600198,1.446121846153846,2.7432923076923075,7.261771957275858,5.347565735573967
159744,2048,0.29239329747918424,1.3758184615384614,2.722013538461538,7.1369602322573025,4.705369354889887
161792,2048,0.26040338186519935,1.4267206153846155,2.8498947692307692,8.059437211648252,5.478886660994649
163840,2048,0.28234138006112564,1.4152467692307693,2.7163809230769234,6.929782178808399,5.012537549116471
165888,2048,0.27111396910066965,1.482420923076923,2.8010787692307693,7.421130327275655,5.467888386529448
167936,2048,0.29684970752753653,1.4744935384615383,2.873259692307692,7.139562559477185,4.967138255710741
169984,2048,0.2663378132275623,1.4142036923076922,2.7539316923076917,7.709981127454218,5.309811908285323
172032,2048,0.2794950323741608,1.499736,2.6775784615384612,7.750199927388247,5.365877122234264
174080,2048,0.27578197318220116,1.434648,2.8532326153846155,7.566302712814144,5.20210941796028
176128,2048,0.29710059457127047,1.4131606153846152,2.699691692307692,7.092774519754737,4.756505510933471
178176,2048,0.26335937006828497,1.4488338461538461,2.7253513846153847,7.857530151848243,5.501356742206229
180224,2048,0.29576160494253223,1.4527975384615386,2.6948935384615385,7.049712886125061,4.912055906441648
182272,2048,0.2570822665572347,1.4139950769230767,2.7802172307692308,8.108849865650267,5.500165747927138
184320,2048,0.29633928878618154,1.5124615384615385,2.9114363076923078,7.09785119818734,5.10381713019405
186368,2048,0.26586038192321826,1.4012695384615383,2.741414769230769,7.270811907880159,5.270697079119374
188416,2048,0.29671971925799234,1.4951464615384615,2.719510153846154,6.946925876604309,5.038918428718991
190464,2048,0.2798034603952269,1.5124615384615385,2.9761070769230766,8.198040300063152,5.405442578586258
192512,2048,0.2780558609808417,1.4500855384615383,2.7666572307692308,6.74163668055334,5.215087117175479
194560,2048,0.26855253767762616,1.5199716923076922,3.0149095384615383,8.102065321930631,5.659867173277751
196608,2048,0.29692407411183624,1.3866664615384614,2.637315692307692,6.745003272958456,4.670104523122987
198656,2048,0.28187880042000985,1.4830467692307692,2.886611076923077,7.971167072033592,5.261292324984048
200704,2048,0.27495335057972004,1.4091969230769232,2.7818861538461537,7.37385959300342,5.125221860728754
202752,2048,0.2717126320108964,1.388544,2.7437095384615384,7.6212947440681935,5.110340250721967
204800,2048,0.2880610309924125,1.4517544615384614,2.7276461538461536,7.331654052603204,5.039746113981176
206848,2048,0.2789019228172969,1.5114184615384616,2.969848615384615,8.198356158110318,5.419175480274988
208896,2048,0.27785882957256286,1.341396923076923,2.5809895384615382,6.517641744907858,4.8276202888193245
210944,2048,0.2880313509045101,1.4732418461538461,2.9362615384615385,7.475599634682886,5.114866286334051
212992,2048,0.26604627556688293,1.291955076923077,2.507974153846154,6.781977175588509,4.856129160858818
215040,2048,0.2823474651023472,1.5266473846153845,2.9890412307692307,8.246475009516706,5.406981019137495
217088,2048,0.2859728678405925,1.3374332307692305,2.654630769230769,6.849744333077597,4.67678364337021
219136,2048,0.2893822817382701,1.4974412307692306,2.9765243076923076,7.494341546669534,5.174612701818445
221184,2048,0.28047296617623757,1.3318006153846154,2.5799464615384613,6.563793199987881,4.748409921771279
223232,2048,0.2774909375004258,1.5700393846153844,2.949195692307692,8.045299720693539,5.657984360686797
225280,2048,0.2751567518296009,1.2973790769230769,2.5822412307692306,6.804485265308118,4.7150544854585394
227328,2048,0.2854356051955567,1.461350769230769,2.9191550769230767,7.816092887879532,5.119721375420048
229376,2048,0.27616295082484454,1.3002996923076922,2.530713230769231,6.879576425026235,4.708450892559062
231424,2048,0.2846248467199812,1.4496683076923078,2.8371692307692307,7.903168091903613,5.093259862563662
233472,2048,0.2674826691097375,1.4302670769230768,2.7322356923076923,8.007824802455781,5.347139243368878
235520,2048,0.2838857640568717,1.516633846153846,2.953368,7.58579394179321,5.342408948145324
237568,2048,0.2738617338811783,1.2043366153846153,2.399076923076923,7.033484147330862,4.397608232126176
239616,2048,0.2877800001619898,1.4932689230769232,2.865540923076923,7.636055194188337,5.18892529790528
241664,2048,0.27885091989027033,1.3407710769230767,2.650249846153846,6.940237841753772,4.808200300884325
243712,2048,0.2758735913911721,1.5992455384615385,2.845931076923077,7.482613343720953,5.797022942250778
245760,2048,0.27402440763771907,1.306140923076923,2.5415612307692306,6.886601990887221,4.766513079371285
247808,2048,0.29192013525743177,1.4231741538461538,2.8263212307692305,7.053801456612195,4.875217506275279
249856,2048,0.27737604379277236,1.2940412307692306,2.5747310769230767,7.117356863314396,4.665295578775158
251904,2048,0.2820718639724504,1.4980670769230768,2.8782664615384617,7.383254826038488,5.310941175841914
253952,2048,0.26540320551784485,1.318032,2.500255384615385,7.511184418754756,4.966149513617739
