start_sample,window_length,rms,peak,peak_to_peak,kurtosis,crest_factor
0,2048,0.12400643647166194,0.4188996923076923,0.7787612307692308,2.9635089574695552,3.3780479805985033
2048,2048,0.13431216725523584,0.46771569230769233,0.8288289230769231,2.924044116941156,3.4823032184076177
4096,2048,0.1510078411464704,0.4685501538461538,0.9066424615384614,2.7308716615114093,3.1028200276605484
6144,2048,0.15842173735378592,0.584748923076923,1.1277747692307694,3.1410282341829827,3.691090205426647
8192,2048,0.1399222043626435,0.5789076923076923,1.0257618461538462,3.4100304080292636,4.137354002822672
10240,2048,0.14032786123646057,0.4443507692307692,0.8816086153846153,2.8367416243206374,3.166518503968687
12288,2048,0.14008180273080223,0.4912892307692307,0.9448190769230769,3.315040622463293,3.5071595395573474
14336,2048,0.1515261668400221,0.4522781538461538,0.8918307692307692,2.7326458103938256,2.984818815621951
16384,2048,0.1467287403304172,0.4923323076923077,0.8645021538461539,2.5826141970413223,3.3553910882099403
18432,2048,0.13755618170280848,0.49087200000000003,0.8624160000000001,2.9076560077982396,3.5685201051666686
20480,2048,0.12755703305266833,0.38760738461538463,0.7353692307692308,2.6545852403793715,3.0386986537410503
22528,2048,0.1375395056465132,0.47606030769230767,0.8836947692307692,3.1772837818816755,3.4612623147879917
24576,2048,0.14283866424079214,0.4823187692307692,0.9393950769230769,2.9787569724281417,3.3766681576797537
26624,2048,0.12897126432103684,0.40346215384615386,0.7971193846153846,3.192540080352714,3.128310449362756
28672,2048,0.1375886201456009,0.47689476923076923,0.8603298461538462,2.9056468401603976,3.4660916631232808
30720,2048,0.14343450616086661,0.663396923076923,1.176590769230769,4.3401311724415725,4.625085977068
32768,2048,0.13774362367250972,0.4645864615384615,0.8770190769230769,3.033330166365216,3.372834612218851
34816,2048,0.13534634952862476,0.4182738461538461,0.8240307692307691,2.8983262755888863,3.0903962139170504
36864,2048,0.15109507980341239,0.553248,1.049544,3.106270048985895,3.661588456196994
38912,2048,0.15231404724388098,0.4831532307692308,0.8820258461538462,3.0926633066145945,3.172085828646174
40960,2048,0.13747606028108011,0.44309907692307693,0.8075501538461538,2.782265183164445,3.2230999056410585
43008,2048,0.14450021229738672,0.4320424615384615,0.8546972307692307,2.9444664087801966,2.9899088358867765
45056,2048,0.13858363712842964,0.48857723076923076,0.937308923076923,3.140437971769514,3.5255044599019003
47104,2048,0.13024736793973013,0.41994276923076923,0.7964935384615385,2.9271186157584546,3.224193900193567
49152,2048,0.13756565933617154,0.4925409230769231,0.8622073846153846,2.9692268159044666,3.5804060799048116
