start_sample,window_length,rms,peak,peak_to_peak,kurtosis,crest_factor
0,2048,1.012500504599595,4.985046666666666,9.740559999999999,7.40044375438104,4.923500426928811
2048,2048,1.1316155100593752,4.972109333333333,9.899564,6.347962454219481,4.3938151157614085
4096,2048,1.1107908140909413,5.304306666666666,10.505114666666666,7.219404944656284,4.775252549241574
6144,2048,1.0296264293367599,4.254713333333333,8.443070666666667,6.396493107826892,4.132288383535279
8192,2048,1.041976003461837,5.086875999999999,9.946305333333333,7.499464645685363,4.8819511995425975
10240,2048,1.1711946883736977,4.985464,9.882036,6.126026852354011,4.256733786009975
12288,2048,1.0613152762080962,5.140712,10.147877333333334,7.126656612987055,4.843718087580976
14336,2048,0.9881375250217709,4.308549333333334,8.482717333333333,6.368732216384844,4.360272962241816
16384,2048,1.0031472217975008,4.8515,9.611604,7.316097640766524,4.836279156814039
18432,2048,1.023897132589214,4.766363999999999,9.450930666666665,6.79269518407275,4.65511998060024
20480,2048,1.0514091336995728,5.21458,10.376993333333333,7.07263020263621,4.959610709911373
22528,2048,0.9686590376970937,4.3423533333333335,8.511513333333333,6.630280739640176,4.4828501715654605
24576,2048,1.1317774733061163,4.876957333333333,9.644990666666667,6.2961051970895525,4.309113273904096
26624,2048,1.075992240410518,5.02678,9.844893333333331,7.091508712537024,4.671762315012128
28672,2048,1.097676674843978,5.127357333333333,10.155806666666667,6.923852104673434,4.671099833707824
30720,2048,1.0092446651997766,4.170412,8.193505333333333,6.697593206396114,4.1322110919162975
32768,2048,1.1576819442678854,5.036378666666667,9.945053333333334,6.150344319325358,4.350399253956843
34816,2048,1.0463798469205543,4.779301333333334,9.54024,7.011474981940008,4.56746309420429
36864,2048,1.0514796414102752,5.221674666666667,10.305212000000001,7.100890785379106,4.9660254569058875
38912,2048,1.0163106262117871,4.171246666666667,8.251097333333334,6.598421759764757,4.104302915940705
40960,2048,1.1291393420751348,4.8844693333333336,9.535232,5.762686285272615,4.32583397931412
43008,2048,1.0195768716296838,4.791821333333333,9.387913333333334,7.404967074085811,4.699813684150586
45056,2048,1.0311051845324424,5.267164,10.384505333333333,7.337088605440817,5.108270309380029
47104,2048,1.0482877592674003,4.836475999999999,9.609517333333333,6.976846536097547,4.613691190456497
49152,2048,1.030769722564134,4.850248,9.523546666666666,6.344897305832639,4.705462232563311
51200,2048,1.073484421748613,4.894485333333334,9.752662666666666,6.924613251358432,4.559437691099496
53248,2048,1.00459895232844,5.160744,10.265148,8.263962030302979,5.137118636281065
55296,2048,1.1355467033563562,4.9875506666666665,9.657093333333332,6.098670618346165,4.392202145381145
57344,2048,1.0584398376386424,5.0943879999999995,10.099049333333333,6.911244310638464,4.813110598105095
59392,2048,1.1126837739644697,4.8844693333333336,9.493498666666667,6.049846831314996,4.389809079290946
61440,2048,0.9691674475229478,5.047229333333333,10.089450666666666,8.580433933939325,5.207799071489777
63488,2048,1.1154271765061727,4.151214666666666,8.227309333333334,5.489717292529495,3.7216366555329055
65536,2048,1.011245508799041,4.919942666666667,9.786884,7.2081478386081494,4.865230672326786
67584,2048,1.0818643154602166,4.7338119999999995,9.426725333333334,6.462753994371775,4.375606009319105
69632,2048,0.9091583853262417,5.149476,10.220075999999999,9.124759074821405,5.664003195819947
71680,2048,1.0853454963556683,4.642833333333333,9.145025333333333,6.011113277017174,4.277746900796643
73728,2048,1.0445218389654927,5.069348,9.87828,7.217082712138094,4.8532714308930975
