start_sample,window_length,rms,peak,peak_to_peak,kurtosis,crest_factor,source_file
0,2048,0.1443891471200078,0.4380923076923076,0.8728467692307692,2.775611537693674,3.0341082860275974,B021_1_227_features
2048,2048,0.1610400952707255,0.4885772307692307,0.92208,2.710963753405752,3.033885629195925,B021_1_227_features
4096,2048,0.1595283132048579,0.545112,1.0003107692307691,2.7728639897294083,3.4170235304662104,B021_1_227_features
6144,2048,0.2031614081239897,0.7303624615384615,1.4561353846153846,3.190768066904321,3.594986214552741,B021_1_227_features
8192,2048,0.1541744463242902,0.5015113846153846,0.972564923076923,2.768134369833601,3.252882670045422,B021_1_227_features
10240,2048,0.1882542026394628,0.5624270769230769,1.0518387692307691,2.60967358821956,2.987593737799457,B021_1_227_features
12288,2048,0.185885228034484,0.5167403076923076,0.9875852307692308,2.580084967143305,2.7798890377328203,B021_1_227_features
14336,2048,0.1496486614309647,0.4124326153846154,0.7904436923076923,2.5042425347127546,2.7560060440107645,B021_1_227_features
16384,2048,0.1706592022421248,0.5574203076923077,1.0624781538461536,2.748249672586168,3.266277472094324,B021_1_227_features
18432,2048,0.1976516597152029,0.7263987692307693,1.318657846153846,3.432523152983228,3.6751463168777088,B021_1_227_features
20480,2048,0.1421524742852545,0.5834972307692308,1.07124,3.230973570572415,4.104727924708746,B021_1_227_features
22528,2048,0.1816727435037185,0.5647218461538461,1.1252713846153846,3.3194041366028864,3.108456641649048,B021_1_227_features
24576,2048,0.1810760083150721,0.6308529230769231,1.178051076923077,2.8174474390256186,3.483912247368273,B021_1_227_features
26624,2048,0.1715229638796376,0.585792,1.098985846153846,3.4544462318041504,3.4152394918248445,B021_1_227_features
28672,2048,0.1456600492153699,0.5449033846153846,1.034523692307692,3.4623068321586747,3.740925446248893,B021_1_227_features
30720,2048,0.2359382930822518,0.9026787692307692,1.694374153846154,3.676379379121104,3.825910399852961,B021_1_227_features
32768,2048,0.2532384897792872,1.1317384615384616,2.2555495384615387,4.293292473717637,4.469061802257516,B021_1_227_features
34816,2048,0.2708152086458846,1.271928,2.5063052307692306,6.519411125032411,4.696663848220076,B021_1_227_features
36864,2048,0.2023643510096799,0.5503273846153846,1.049126769230769,2.322537604248058,2.719487804382801,B021_1_227_features
38912,2048,0.1823141602700238,0.5325950769230768,0.9992676923076922,2.506959198815345,2.9213039520974884,B021_1_227_features
40960,2048,0.1775069554755835,0.5490756923076923,1.0914756923076925,2.979732965727796,3.0932629700818994,B021_1_227_features
43008,2048,0.1878881029081054,0.618336,1.216644923076923,3.2711857494275494,3.290980059014872,B021_1_227_features
45056,2048,0.1716592248830925,0.5851661538461538,1.100446153846154,2.815536311855719,3.40888265248354,B021_1_227_features
47104,2048,0.1778846918908583,0.5630529230769231,1.082713846153846,2.5302528409899696,3.1652691251207874,B021_1_227_features
49152,2048,0.1769610487780834,0.523416,1.0174172307692309,2.7167530038187486,2.957803446641117,B021_1_227_features
51200,2048,0.1665185327259742,0.5920504615384615,1.064772923076923,3.139656159825926,3.555462877571679,B021_1_227_features
53248,2048,0.1662939232300442,0.5513704615384615,1.0806276923076923,2.8312809264450745,3.315638063168445,B021_1_227_features
55296,2048,0.1848084707154987,0.5899643076923077,1.1795113846153846,2.89865678535364,3.192301226264293,B021_1_227_features
57344,2048,0.1492245219418605,0.6243858461538462,1.1624049230769231,3.5393769402967905,4.1842040304403145,B021_1_227_features
59392,2048,0.165660619219422,0.4900375384615384,0.9402295384615384,2.6713318475629584,2.958081050086576,B021_1_227_features
61440,2048,0.1359138228766373,0.4675070769230769,0.9076855384615384,3.1235765171992287,3.4397316404231506,B021_1_227_features
63488,2048,0.2101245907606957,0.6487938461538462,1.2450166153846154,2.904383270229904,3.0876626281673496,B021_1_227_features
65536,2048,0.162962959153421,0.4900375384615384,0.9469052307692308,2.630873846645485,3.007048601745056,B021_1_227_features
67584,2048,0.1690008573344251,0.531552,1.04412,3.09429180214528,3.1452621506232963,B021_1_227_features
69632,2048,0.186135420336515,0.6425353846153846,1.214976,3.1718366759382013,3.451978046146672,B021_1_227_features
71680,2048,0.1556609361266858,0.5255021538461538,1.0261790769230767,3.098778061479328,3.375941112258852,B021_1_227_features
73728,2048,0.1914835804870084,0.5038061538461538,0.9686012307692308,2.358017884911346,2.6310671262892145,B021_1_227_features
75776,2048,0.3459251347362756,1.2804812307692308,2.542604307692308,5.135160973340167,3.701613737150771,B021_1_227_features
77824,2048,0.4858720346351179,1.776151384615385,3.5464615384615383,4.413683172848957,3.6555950085614417,B021_1_227_features
79872,2048,0.3761526933553551,1.3405624615384617,2.593715076923077,3.8182553872293785,3.5638784068693488,B021_1_227_features
81920,2048,0.3156666778764935,1.0459975384615383,2.044013538461538,3.284246719338016,3.313614048510618,B021_1_227_features
83968,2048,0.1821136387852021,0.5755698461538461,1.1079563076923076,2.8513130446720165,3.160498301994579,B021_1_227_features
86016,2048,0.1449555289116717,0.4270356923076923,0.8102621538461539,2.559978184607274,2.945977262895294,B021_1_227_features
88064,2048,0.1608599985207428,0.5019286153846154,0.9521206153846152,2.809998717844593,3.120282357311919,B021_1_227_features
90112,2048,0.1688685302113069,0.5603409230769231,1.0662332307692308,3.210624387989528,3.3182080898817827,B021_1_227_features
92160,2048,0.1844368212771744,0.6389889230769231,1.1425864615384616,2.72045241364926,3.464540966649909,B021_1_227_features
94208,2048,0.1729254298147438,0.5584633846153846,1.0706141538461538,3.214860666866018,3.2295041001802947,B021_1_227_features
96256,2048,0.1694569046000814,0.4937926153846153,0.9548326153846154,2.830739254330226,2.9139716469332,B021_1_227_features
98304,2048,0.1672174244608666,0.553248,1.0699883076923076,2.686733705112184,3.3085547261623227,B021_1_227_features
100352,2048,0.1791263334566185,0.5941366153846154,1.1534344615384615,3.23969702545041,3.316858018115961,B021_1_227_features
102400,2048,0.1576846937525944,0.5096473846153846,0.9813267692307692,2.73956868666794,3.2320662994201825,B021_1_227_features
104448,2048,0.1854226540652818,0.5732750769230769,1.1457156923076923,3.1812239034774032,3.0917208029939647,B021_1_227_features
106496,2048,0.1862471813873822,0.6613107692307693,1.298004923076923,3.3823057910793155,3.550715582920605,B021_1_227_features
108544,2048,0.1904772123510514,0.7537273846153846,1.46448,3.954655830537335,3.957047540271118,B021_1_227_features
110592,2048,0.1711267361757322,0.6041501538461539,1.1849353846153847,3.708605845958891,3.530425270439413,B021_1_227_features
112640,2048,0.1962404843683274,0.5359329230769231,1.0510043076923077,2.414950574315355,2.7310008166729225,B021_1_227_features
114688,2048,0.1560659946931766,0.5378104615384616,1.0122018461538462,2.9104596854578992,3.4460451336137816,B021_1_227_features
116736,2048,0.1916747351040391,0.6352338461538461,1.161361846153846,2.988679486211728,3.314124033121701,B021_1_227_features
118784,2048,0.1588279204910039,0.5378104615384616,1.0689452307692306,2.961278603365234,3.386120399187227,B021_1_227_features
120832,2048,0.2153582672333103,0.5317606153846154,1.0547593846153849,2.375176992232672,2.4691906292413583,B021_1_227_features
122880,2048,0.1804642421061858,0.5816196923076923,1.146132923076923,2.9759491588372526,3.2229082366480237,B021_1_227_features
124928,2048,0.1644030526619431,0.4731396923076922,0.8882843076923077,2.5148222349427125,2.8779252248905425,B021_1_227_features
126976,2048,0.2068733155095115,0.7535187692307692,1.4909741538461538,2.9060363016838573,3.642416458455618,B021_1_227_features
129024,2048,0.4719806719150505,1.695208615384615,3.3804036923076923,3.985324357225009,3.591690753993705,B021_1_227_features
131072,2048,0.5109778668753197,1.768224,3.479078769230769,3.993477478573513,3.460470823930995,B021_1_227_features
133120,2048,0.5681606860492743,2.515692923076923,4.957327384615384,6.425501463790114,4.427784225208288,B021_1_227_features
135168,2048,0.192126028502477,0.5920504615384615,1.1776338461538465,2.7224521704742326,3.081573413816477,B021_1_227_features
137216,2048,0.1628124180668944,0.5027630769230769,1.0026055384615384,3.074692723335326,3.08798974236363,B021_1_227_features
139264,2048,0.1950484793269749,0.6698639999999999,1.2756830769230767,2.941706694321284,3.43434618053915,B021_1_227_features
141312,2048,0.1555277618713791,0.5069353846153847,0.9971815384615386,3.392012620763157,3.2594527080725237,B021_1_227_features
143360,2048,0.162691646319697,0.5284227692307693,0.9821612307692308,2.7824021499918388,3.248001856156429,B021_1_227_features
145408,2048,0.1754227199727602,0.6122861538461538,1.100654769230769,2.8867828800890147,3.490346939881788,B021_1_227_features
147456,2048,0.1844703351467684,0.6469163076923078,1.2450166153846154,3.345187933685816,3.5068853058357643,B021_1_227_features
149504,2048,0.1737310095747904,0.5588806153846154,1.065190153846154,3.090708031026624,3.21693068352776,B021_1_227_features
151552,2048,0.1524302754738113,0.4357975384615384,0.8697175384615385,2.561924707667295,2.858995938333476,B021_1_227_features
153600,2048,0.1972239517776521,0.5542910769230769,1.0729089230769229,2.4827291373817992,2.8104653208914883,B021_1_227_features
155648,2048,0.1780664067684891,0.6732018461538462,1.3178233846153846,3.7000083845366234,3.780622400188717,B021_1_227_features
157696,2048,0.1671926471991994,0.6070707692307692,1.1989126153846152,3.8369310186081904,3.630965711690969,B021_1_227_features
159744,2048,0.2229777327995691,0.6878049230769231,1.3643446153846153,2.958126697466889,3.0846350191034304,B021_1_227_features
161792,2048,0.4630556742588474,1.4561353846153846,2.8795181538461536,3.874421486141065,3.144622699943987,B021_1_227_features
163840,2048,0.3077216237058771,1.1250627692307693,2.085945230769231,3.180967518779335,3.656105657048196,B021_1_227_features
