start_sample,window_length,rms,peak,peak_to_peak,kurtosis,crest_factor,source_file
0,2048,0.1300121910442497,0.5252935384615384,0.9706873846153844,3.880047759601658,4.040340634507992,OR014_6_1_202_features
2048,2048,0.1396812620978112,0.546780923076923,0.9773630769230768,3.101895786157456,3.9144901389144633,OR014_6_1_202_features
4096,2048,0.1472455301347986,0.4391353846153846,0.8688830769230769,2.5608468664586117,2.9823342291639534,OR014_6_1_202_features
6144,2048,0.1483399289539198,0.5807852307692307,1.126523076923077,3.76653117511308,3.915231959870561,OR014_6_1_202_features
8192,2048,0.1206359461462164,0.3577753846153846,0.6819636923076924,2.8395301633181305,2.9657444239611497,OR014_6_1_202_features
10240,2048,0.1264358882331224,0.3817661538461538,0.7451741538461538,2.750500573029474,3.0194445515282347,OR014_6_1_202_features
12288,2048,0.1445974962091989,0.4931667692307692,0.9642203076923076,3.1559323631779006,3.410617625867193,OR014_6_1_202_features
14336,2048,0.1307219673600256,0.5190350769230769,0.9527464615384617,3.4133586298319925,3.970526816580224,OR014_6_1_202_features
16384,2048,0.1576511227457096,0.4962959999999999,0.989254153846154,2.735119457268947,3.148065115891211,OR014_6_1_202_features
18432,2048,0.1323388676812455,0.5294658461538462,0.9448190769230768,3.469191284130538,4.000834036340171,OR014_6_1_202_features
20480,2048,0.1521099400134134,0.6227169230769231,1.1421692307692308,3.7383387372630974,4.093860815525378,OR014_6_1_202_features
22528,2048,0.1327464278728914,0.4038793846153846,0.8019175384615385,2.9373716958290883,3.0424877797771592,OR014_6_1_202_features
24576,2048,0.1423105010674977,0.5365587692307692,0.9975987692307692,3.265029488836459,3.770338556903186,OR014_6_1_202_features
26624,2048,0.1333346425724731,0.4589538461538461,0.9089372307692308,3.121654547803967,3.442120046940859,OR014_6_1_202_features
28672,2048,0.1453569470514625,0.5296744615384615,0.9965556923076924,2.8639818304980422,3.6439569781779366,OR014_6_1_202_features
30720,2048,0.1413223123136099,0.4539470769230769,0.8757673846153846,2.922440638616496,3.2121401743873665,OR014_6_1_202_features
32768,2048,0.2114419002696883,0.8592867692307692,1.6553630769230767,4.925729155826087,4.063937980744161,OR014_6_1_202_features
34816,2048,0.2032880265165481,1.038070153846154,2.0129298461538463,6.983647565025768,5.106400862013119,OR014_6_1_202_features
36864,2048,0.1485582494253836,0.4264098461538461,0.828828923076923,2.6617807497152506,2.87032088625377,OR014_6_1_202_features
38912,2048,0.1429598085638725,0.4756430769230769,0.897672,2.9038309580110444,3.32711047739854,OR014_6_1_202_features
40960,2048,0.1423130321390172,0.4134756923076923,0.8248652307692308,2.729976077042983,2.90539584527218,OR014_6_1_202_features
43008,2048,0.1367519804155882,0.4831532307692308,0.9339710769230768,3.19235891885969,3.5330620390095904,OR014_6_1_202_features
45056,2048,0.1441295735462096,0.4520695384615384,0.8897446153846154,2.901530076296275,3.1365494765268505,OR014_6_1_202_features
47104,2048,0.2605372344571711,1.3693513846153846,2.7172153846153844,7.156121570555069,5.255875949797233,OR014_6_1_202_features
49152,2048,0.1363466458446891,0.4551987692307692,0.8997581538461539,2.821585013113011,3.338540280235,OR014_6_1_202_features
51200,2048,0.124363536383954,0.4174393846153846,0.8100535384615384,3.106673978705662,3.356605937316268,OR014_6_1_202_features
53248,2048,0.1293490929417481,0.4793981538461538,0.8968375384615385,3.5328372491806856,3.706235141968431,OR014_6_1_202_features
55296,2048,0.1353931066224514,0.5730664615384615,1.0432855384615385,3.66754732367761,4.232611805948476,OR014_6_1_202_features
57344,2048,0.1269685008879215,0.4821101538461538,0.9039304615384616,2.982949968156852,3.7970847136954697,OR014_6_1_202_features
59392,2048,0.1264654544860521,0.5453206153846154,1.072283076923077,3.6052263320179954,4.312012459026483,OR014_6_1_202_features
61440,2048,0.1528920025916636,0.5640959999999999,1.078332923076923,3.512293927190989,3.6895062556206426,OR014_6_1_202_features
63488,2048,0.1251322555821553,0.4468541538461538,0.8198584615384614,2.7742013227140885,3.571054895188088,OR014_6_1_202_features
65536,2048,0.1306717806857066,0.4504006153846153,0.842388923076923,2.848691448345068,3.4468085842074627,OR014_6_1_202_features
67584,2048,0.1293202283669624,0.4309993846153846,0.8492732307692308,2.9929476625925444,3.332807172200753,OR014_6_1_202_features
69632,2048,0.1169384968056362,0.3859384615384615,0.6986529230769231,2.7378136945415688,3.3003542210451915,OR014_6_1_202_features
71680,2048,0.1328932379247112,0.4581193846153846,0.8248652307692308,3.051669536466771,3.447273855058587,OR014_6_1_202_features
73728,2048,0.138202325446641,0.4120153846153846,0.8161033846153847,2.9065315459231678,2.9812478428337275,OR014_6_1_202_features
75776,2048,0.1233353814588664,0.3896935384615384,0.7533101538461537,2.8831560583595226,3.1596248687838635,OR014_6_1_202_features
77824,2048,0.1336820602479905,0.4124326153846154,0.8133913846153846,3.051644650911757,3.0851754873947623,OR014_6_1_202_features
79872,2048,0.1416331142085552,0.4249495384615384,0.804420923076923,2.6103035239081214,3.0003544074643345,OR014_6_1_202_features
81920,2048,0.1292887149231053,0.3707095384615384,0.7370381538461538,2.81008654201279,2.8673000476426043,OR014_6_1_202_features
83968,2048,0.1385751308829599,0.4197341538461538,0.8115138461538461,2.8706345572527283,3.0289284315930463,OR014_6_1_202_features
86016,2048,0.1356522630325729,0.5839144615384615,1.070196923076923,3.475007714631809,4.304494805176578,OR014_6_1_202_features
88064,2048,0.2043679994237117,1.028473846153846,2.0398412307692304,6.821351310304229,5.032460312030069,OR014_6_1_202_features
90112,2048,0.1517816595649656,0.5417741538461538,0.9729821538461538,2.8737411182130987,3.5694309536172524,OR014_6_1_202_features
92160,2048,0.1368904218562539,0.4506092307692307,0.8868240000000001,2.830447660973109,3.2917513486744543,OR014_6_1_202_features
94208,2048,0.1315540331933616,0.4028363076923076,0.7804301538461538,2.629707153744865,3.062135746892276,OR014_6_1_202_features
96256,2048,0.1412808419803812,0.5436516923076923,1.0270135384615384,3.686283226456552,3.84802132181048,OR014_6_1_202_features
98304,2048,0.1314149524309822,0.3665372307692307,0.7322399999999999,2.635009603470011,2.789159254605698,OR014_6_1_202_features
100352,2048,0.1374337970417269,0.5903815384615384,1.0616436923076922,3.986497625910135,4.295752217906009,OR014_6_1_202_features
102400,2048,0.1270297404127382,0.4326683076923077,0.8238221538461539,3.162314107802561,3.4060394540923955,OR014_6_1_202_features
104448,2048,0.1321544790047972,0.3786369230769231,0.7274418461538461,2.492834255343505,2.8651085148639823,OR014_6_1_202_features
106496,2048,0.1447811543845838,0.466464,0.9045563076923075,3.034410723282777,3.2218557862697,OR014_6_1_202_features
108544,2048,0.1244703112116232,0.3915710769230769,0.725147076923077,2.9126063093848424,3.145899396476848,OR014_6_1_202_features
110592,2048,0.1319392787430614,0.4161876923076922,0.8236135384615384,2.958937837492805,3.154388111481356,OR014_6_1_202_features
112640,2048,0.1394855575931816,0.4293304615384615,0.8398855384615385,2.798343183637127,3.0779563773014598,OR014_6_1_202_features
114688,2048,0.1303409664733853,0.4226547692307691,0.8012916923076923,3.260644910869985,3.2426855551499187,OR014_6_1_202_features
116736,2048,0.1466539962654829,0.5592978461538461,1.0987772307692307,3.742161848437661,3.813723869737268,OR014_6_1_202_features
118784,2048,0.1368452233120421,0.4151446153846154,0.7835593846153845,2.717217525699309,3.0336799877548213,OR014_6_1_202_features
120832,2048,0.1400942699638581,0.4787723076923076,0.916656,3.1404872118202167,3.417500999950997,OR014_6_1_202_features
122880,2048,0.1369014056114883,0.5008855384615384,0.9485741538461538,3.008328084228012,3.658731889717331,OR014_6_1_202_features
124928,2048,0.1391454212951526,0.4873255384615384,0.9510775384615384,3.2757522519331568,3.5022750581517914,OR014_6_1_202_features
126976,2048,0.1432830233957458,0.6193790769230769,1.1142147692307691,3.53543615300333,4.322766663068221,OR014_6_1_202_features
129024,2048,0.131169629890636,0.4239064615384615,0.8113052307692308,2.616373583886243,3.231742453559302,OR014_6_1_202_features
131072,2048,0.1267397598535684,0.4376750769230769,0.8482301538461539,2.938493981137411,3.453336801531745,OR014_6_1_202_features
133120,2048,0.1245356155718798,0.4343372307692307,0.785436923076923,2.743698875045704,3.4876547465656595,OR014_6_1_202_features
135168,2048,0.1433038897167893,0.4579107692307692,0.8129741538461539,2.670518658929487,3.1953826943046715,OR014_6_1_202_features
137216,2048,0.1264225935515349,0.39324,0.7564393846153846,2.8538706943928425,3.110519954936607,OR014_6_1_202_features
139264,2048,0.1430664653319447,0.4746,0.9423156923076924,3.0853494351383257,3.3173392443540792,OR014_6_1_202_features
141312,2048,0.1309780046697838,0.3846867692307692,0.7535187692307692,2.818178644187906,2.937033360659968,OR014_6_1_202_features
143360,2048,0.1387614663511063,0.4170221538461538,0.8033778461538461,2.988556224173793,3.0053167122633515,OR014_6_1_202_features
145408,2048,0.1297335273562224,0.3876073846153846,0.7750061538461539,2.5581767641792057,2.98771946243398,OR014_6_1_202_features
147456,2048,0.1215375525714245,0.3844781538461538,0.7537273846153846,2.708404148778684,3.1634515070314784,OR014_6_1_202_features
149504,2048,0.1386030282416843,0.4754344615384615,0.8843206153846153,2.8906276951924417,3.430188124793409,OR014_6_1_202_features
151552,2048,0.1337215154489119,0.4441421538461538,0.8830689230769231,3.207813392078689,3.32139635384641,OR014_6_1_202_features
153600,2048,0.1320070992021143,0.3990812307692307,0.7927384615384615,3.2764671799056084,3.023180065150736,OR014_6_1_202_features
155648,2048,0.1430570544499497,0.457284923076923,0.8972547692307692,2.8988233220756587,3.196521309850631,OR014_6_1_202_features
157696,2048,0.1145741606869461,0.3561064615384615,0.7003218461538461,3.1898415465995784,3.1080870189252536,OR014_6_1_202_features
159744,2048,0.1367768201595491,0.3984553846153846,0.7407932307692308,2.5287531002879966,2.9131791786625545,OR014_6_1_202_features
161792,2048,0.129507641630639,0.5000510769230769,0.9544153846153848,3.121644025447991,3.8611704346017,OR014_6_1_202_features
163840,2048,0.1358258022277442,0.444768,0.8457267692307693,2.9599556144149752,3.274547197232572,OR014_6_1_202_features
165888,2048,0.133012075151396,0.4433076923076922,0.8592867692307691,3.017667548027603,3.3328379532443275,OR014_6_1_202_features
167936,2048,0.1372360307066995,0.4115981538461538,0.811513846153846,2.7117769860481302,2.99919891098294,OR014_6_1_202_features
169984,2048,0.1292926325203138,0.4533212307692307,0.8225704615384615,2.787667034182617,3.506164442080649,OR014_6_1_202_features
172032,2048,0.1273007395415401,0.4975476923076923,0.938352,3.279878518966653,3.908443062433479,OR014_6_1_202_features
174080,2048,0.1393002727073778,0.6204221538461538,1.1317384615384616,3.80272894793281,4.453847374333532,OR014_6_1_202_features
176128,2048,0.1411994930921379,0.4130584615384615,0.8252824615384615,2.662106111474483,2.925353714025023,OR014_6_1_202_features
178176,2048,0.1368443950125471,0.5428172307692307,1.062686769230769,3.449268272671798,3.9666749282313942,OR014_6_1_202_features
180224,2048,0.1306262018181647,0.4810670769230769,0.9081027692307692,3.346804113094665,3.682776274771066,OR014_6_1_202_features
182272,2048,0.1366196476730017,0.4906633846153846,0.9051821538461536,2.825420942451822,3.5914554968418084,OR014_6_1_202_features
184320,2048,0.1482207495536784,0.6049846153846153,1.2060055384615382,3.666005460081624,4.081645904519174,OR014_6_1_202_features
186368,2048,0.1325399280125562,0.3746732307692308,0.7466344615384616,2.6124543999881,2.826870637283801,OR014_6_1_202_features
188416,2048,0.1470897034867677,0.5140283076923077,0.9827870769230768,3.248411026212886,3.4946586708909586,OR014_6_1_202_features
190464,2048,0.1260828231758798,0.4268270769230769,0.8471870769230769,3.291389632291046,3.3852912408559184,OR014_6_1_202_features
192512,2048,0.1289822164831266,0.4362147692307692,0.8330012307692307,3.096018746321595,3.381976067099549,OR014_6_1_202_features
194560,2048,0.1365053144654709,0.4637519999999999,0.8699261538461538,3.074118617993456,3.3973182788711767,OR014_6_1_202_features
196608,2048,0.1277686881250416,0.4439335384615384,0.8501076923076922,2.7720727614878737,3.47450963904087,OR014_6_1_202_features
198656,2048,0.1393445186081292,0.5073526153846153,0.9852904615384614,3.42296000930241,3.6409944248167614,OR014_6_1_202_features
200704,2048,0.1319292372957308,0.4282873846153846,0.8079673846153845,3.013612895490655,3.246341700983953,OR014_6_1_202_features
202752,2048,0.1383665638272678,0.4132670769230769,0.8125569230769232,3.0071721732654324,2.986755365523125,OR014_6_1_202_features
204800,2048,0.1451744375560658,0.4184824615384615,0.822779076923077,2.672281908727699,2.8826181012339904,OR014_6_1_202_features
206848,2048,0.1397385829481528,0.5430258461538462,1.0812535384615385,3.593515338024229,3.886012257269267,OR014_6_1_202_features
208896,2048,0.1325770667225321,0.4207772307692307,0.7998313846153846,2.981802222764155,3.173831199981917,OR014_6_1_202_features
210944,2048,0.1267481461550359,0.4702190769230769,0.8400941538461539,3.1080174015174644,3.7098694630547415,OR014_6_1_202_features
212992,2048,0.1230492129234225,0.4430990769230769,0.843432,3.443583331914997,3.6009907450219174,OR014_6_1_202_features
215040,2048,0.1404844100620428,0.4157704615384615,0.8240307692307692,2.792346988301789,2.959548759551918,OR014_6_1_202_features
217088,2048,0.1109542281557079,0.4526953846153845,0.8432233846153846,3.420626201082112,4.080019230776976,OR014_6_1_202_features
219136,2048,0.1391670830642626,0.4391353846153846,0.8761846153846153,2.939166806760501,3.155454400157624,OR014_6_1_202_features
221184,2048,0.1262184195757214,0.370500923076923,0.6896824615384616,2.594002451615557,2.935395042335444,OR014_6_1_202_features
223232,2048,0.1342584220577831,0.4622916923076923,0.8999667692307691,2.8547092024726903,3.443297524421109,OR014_6_1_202_features
225280,2048,0.1310718725502203,0.4698018461538461,0.8448923076923076,3.06598091086942,3.584307121043509,OR014_6_1_202_features
227328,2048,0.1281908897964257,0.3533944615384615,0.7030338461538461,2.704886384484808,2.7567829671587023,OR014_6_1_202_features
229376,2048,0.1398129387305847,0.4487316923076923,0.8828603076923076,3.067878323689209,3.20951477294369,OR014_6_1_202_features
231424,2048,0.1358871832336891,0.4679243076923077,0.925835076923077,3.5700794000515303,3.4434763938270847,OR014_6_1_202_features
