start_sample,window_length,rms,peak,peak_to_peak,kurtosis,crest_factor,source_file
0,2048,0.1240064364716619,0.4188996923076923,0.7787612307692308,2.9635089574695552,3.3780479805985038,B007_1_123_features
2048,2048,0.1343121672552358,0.4677156923076923,0.8288289230769231,2.924044116941156,3.4823032184076177,B007_1_123_features
4096,2048,0.1510078411464704,0.4685501538461538,0.9066424615384614,2.7308716615114093,3.1028200276605484,B007_1_123_features
6144,2048,0.1584217373537859,0.584748923076923,1.1277747692307694,3.1410282341829827,3.691090205426647,B007_1_123_features
8192,2048,0.1399222043626435,0.5789076923076923,1.0257618461538462,3.410030408029264,4.137354002822672,B007_1_123_features
10240,2048,0.1403278612364605,0.4443507692307692,0.8816086153846153,2.8367416243206374,3.166518503968687,B007_1_123_features
12288,2048,0.1400818027308022,0.4912892307692307,0.9448190769230768,3.315040622463293,3.5071595395573474,B007_1_123_features
14336,2048,0.1515261668400221,0.4522781538461538,0.8918307692307692,2.7326458103938256,2.984818815621951,B007_1_123_features
16384,2048,0.1467287403304172,0.4923323076923077,0.8645021538461539,2.5826141970413223,3.3553910882099403,B007_1_123_features
18432,2048,0.1375561817028084,0.490872,0.8624160000000001,2.90765600779824,3.5685201051666686,B007_1_123_features
20480,2048,0.1275570330526683,0.3876073846153846,0.7353692307692308,2.6545852403793715,3.0386986537410503,B007_1_123_features
22528,2048,0.1375395056465132,0.4760603076923076,0.8836947692307692,3.1772837818816755,3.461262314787992,B007_1_123_features
24576,2048,0.1428386642407921,0.4823187692307692,0.9393950769230768,2.9787569724281417,3.3766681576797537,B007_1_123_features
26624,2048,0.1289712643210368,0.4034621538461538,0.7971193846153846,3.192540080352714,3.128310449362756,B007_1_123_features
28672,2048,0.1375886201456009,0.4768947692307692,0.8603298461538462,2.9056468401603976,3.4660916631232808,B007_1_123_features
30720,2048,0.1434345061608666,0.663396923076923,1.176590769230769,4.3401311724415725,4.625085977068,B007_1_123_features
32768,2048,0.1377436236725097,0.4645864615384615,0.8770190769230769,3.033330166365216,3.372834612218851,B007_1_123_features
34816,2048,0.1353463495286247,0.4182738461538461,0.8240307692307691,2.8983262755888863,3.0903962139170504,B007_1_123_features
36864,2048,0.1510950798034123,0.553248,1.049544,3.106270048985895,3.661588456196994,B007_1_123_features
38912,2048,0.1523140472438809,0.4831532307692308,0.8820258461538462,3.0926633066145945,3.172085828646174,B007_1_123_features
40960,2048,0.1374760602810801,0.4430990769230769,0.8075501538461538,2.782265183164445,3.2230999056410585,B007_1_123_features
43008,2048,0.1445002122973867,0.4320424615384615,0.8546972307692307,2.9444664087801966,2.9899088358867765,B007_1_123_features
45056,2048,0.1385836371284296,0.4885772307692307,0.937308923076923,3.140437971769514,3.5255044599019003,B007_1_123_features
47104,2048,0.1302473679397301,0.4199427692307692,0.7964935384615385,2.9271186157584546,3.224193900193567,B007_1_123_features
49152,2048,0.1375656593361715,0.4925409230769231,0.8622073846153846,2.9692268159044666,3.580406079904812,B007_1_123_features
51200,2048,0.1374178329398187,0.4504006153846153,0.8793138461538461,2.723304738794161,3.2775994624990767,B007_1_123_features
53248,2048,0.1268871274173451,0.4113895384615384,0.8131827692307692,3.0473572565960416,3.242169216308228,B007_1_123_features
55296,2048,0.136697223631441,0.4458110769230768,0.8451009230769231,2.9292875063436785,3.261303083388132,B007_1_123_features
57344,2048,0.1395457529163345,0.4522781538461538,0.8851550769230768,2.915257078953807,3.241074302806469,B007_1_123_features
59392,2048,0.137978125974948,0.4020018461538461,0.7718769230769231,2.719930048647427,2.913518670516819,B007_1_123_features
61440,2048,0.1322614644215644,0.4412215384615384,0.8000400000000001,2.8843210085723667,3.3359795340831258,B007_1_123_features
63488,2048,0.1342772112966328,0.4942098461538461,0.8960030769230769,3.419176407521721,3.680519139308029,B007_1_123_features
65536,2048,0.1401057239047831,0.412224,0.7964935384615384,2.5807968501726526,2.942235252838122,B007_1_123_features
67584,2048,0.1376182693570256,0.5298830769230769,1.0545507692307692,3.2548304095464875,3.8503832332358514,B007_1_123_features
69632,2048,0.141570444659099,0.5219556923076923,1.0132449230769232,3.103741268208685,3.686897315049565,B007_1_123_features
71680,2048,0.126268422982758,0.4504006153846153,0.8484387692307691,3.2892464670809862,3.5670091123459318,B007_1_123_features
73728,2048,0.1259441422749255,0.5509532307692308,0.8903704615384616,3.090293806878305,4.374584008537463,B007_1_123_features
75776,2048,0.1410033618937934,0.4556159999999999,0.9110233846153846,2.898571502095567,3.2312421057020466,B007_1_123_features
77824,2048,0.1465980257295858,0.4495661538461538,0.8918307692307692,3.154328837686506,3.0666589922046774,B007_1_123_features
79872,2048,0.1424745243343431,0.3682061538461538,0.7297366153846153,2.6098809134042917,2.5843648579552707,B007_1_123_features
81920,2048,0.139507874544807,0.4962959999999999,0.8822344615384615,2.9523749538164807,3.5574766056452423,B007_1_123_features
83968,2048,0.1424267509401308,0.5384363076923077,0.979032,3.0375621616345163,3.7804436605793192,B007_1_123_features
86016,2048,0.1328788278575201,0.4378836923076923,0.8004572307692308,2.922371825993104,3.2953608890493795,B007_1_123_features
88064,2048,0.1611299910416077,0.6389889230769231,1.120056,3.3801430157681,3.9656734226960553,B007_1_123_features
90112,2048,0.1360220223850638,0.3615304615384615,0.7113784615384615,2.52838064540403,2.6578818282259427,B007_1_123_features
92160,2048,0.1465233424657063,0.5086043076923077,0.9110233846153846,2.8316870659962583,3.4711486861410825,B007_1_123_features
94208,2048,0.1233834834788361,0.3725870769230768,0.7092923076923077,2.5937563370709205,3.019748400797637,B007_1_123_features
