start_sample,window_length,rms,peak,peak_to_peak,kurtosis,crest_factor
0,2048,0.07325644879367166,0.27286892307692306,0.4906633846153846,2.9569995405781286,3.72484508280956
2048,2048,0.07903500998776483,0.22676492307692306,0.4497747692307692,2.817904210990146,2.869170549977265
4096,2048,0.07433775179771179,0.21925476923076925,0.421403076923077,2.7806333143478414,2.949440411171659
6144,2048,0.07368834391955426,0.2492953846153846,0.4967132307692308,2.933731726290738,3.383104726632992
8192,2048,0.07211185268916011,0.22467876923076924,0.4282873846153846,2.7968319306549936,3.11569819452756
10240,2048,0.07266614145569184,0.208824,0.40805169230769234,2.901980018227283,2.873745541098486
12288,2048,0.07166682630573706,0.23677846153846152,0.4526953846153846,2.812532554991458,3.303878150331921
14336,2048,0.07243872524010757,0.21967199999999998,0.4061741538461538,2.7092963491103874,3.032521614217203
16384,2048,0.07426014848654501,0.21049292307692305,0.41660492307692304,2.615934608853595,2.834534098894606
18432,2048,0.07127932100709587,0.2482523076923077,0.4345458461538461,2.753428714990869,3.4828096589768482
20480,2048,0.07458349659635476,0.23823876923076923,0.45791076923076923,2.825983168238329,3.19425583540178
22528,2048,0.07403313923718553,0.21716861538461538,0.425784,2.679669052491211,2.933397362577353
24576,2048,0.07484937491564357,0.21842030769230766,0.4266184615384615,2.723782210555262,2.9181313529411925
26624,2048,0.07591204526850796,0.2090326153846154,0.4101378461538462,2.547995116019638,2.7536159069683075
28672,2048,0.07078187250846599,0.28663753846153844,0.5182006153846154,2.9900301810375947,4.049589651972051
30720,2048,0.07277435470177654,0.2207150769230769,0.42599261538461536,2.6494158725697385,3.032868897629071
32768,2048,0.0717024986819821,0.22029784615384615,0.42891323076923077,2.7525833758575886,3.072387297517314
34816,2048,0.07302179006072322,0.22780799999999998,0.4272443076923077,2.711425489496089,3.1197263146718317
36864,2048,0.07362100689199917,0.24011630769230768,0.4585366153846153,2.793184698339976,3.2615189308846713
38912,2048,0.07130883007100852,0.225096,0.4132670769230769,2.7382532318980464,3.156635717802344
40960,2048,0.0739495958760727,0.2526332307692308,0.46124861538461537,2.764040301264545,3.4162895384740986
43008,2048,0.07358844755010466,0.24866953846153847,0.4704276923076923,3.015943033869745,3.379192614286991
45056,2048,0.07524466839278834,0.25367630769230765,0.45770215384615376,2.876632331106978,3.371352590255409
47104,2048,0.0750072037528451,0.2436627692307692,0.46437784615384614,2.7480713971744613,3.248524902093531
49152,2048,0.0751859343205781,0.31125415384615385,0.5223729230769231,2.9477266891564136,4.139792324916616
51200,2048,0.0708472705995201,0.2526332307692308,0.47313969230769226,2.987369215192707,3.5658851587061156
53248,2048,0.07189908558450735,0.22864246153846152,0.4326683076923077,2.6691670192086567,3.180046862578581
55296,2048,0.07124449083990013,0.21716861538461538,0.4337113846153846,2.7648469919505647,3.0482162595503164
57344,2048,0.07296909242430963,0.27140861538461536,0.4948356923076923,3.090551407167624,3.7195010430262134
59392,2048,0.07246702074109333,0.26452430769230767,0.4973390769230769,2.9919983834509076,3.650271599183538
61440,2048,0.0729779269741688,0.2330233846153846,0.4282873846153846,2.810394171018607,3.193066647325735
63488,2048,0.07081366039628913,0.2205064615384615,0.41013784615384613,2.7553187613900785,3.1138972382072043
65536,2048,0.07483312180507502,0.2261390769230769,0.4389267692307692,2.8279038196622444,3.021911574250517
67584,2048,0.07039759084988641,0.19797599999999999,0.3790541538461538,2.651001522892389,2.8122553287277325
69632,2048,0.07412719547556905,0.2369870769230769,0.4545729230769231,2.987684807506911,3.1970328217527992
71680,2048,0.07073340854840486,0.2303113846153846,0.43892676923076923,2.6865903380689855,3.2560481579863354
73728,2048,0.07294385486237892,0.22593046153846155,0.4341286153846154,2.7653695080817524,3.097320013613494
75776,2048,0.07225477481838465,0.22780799999999998,0.44768861538461535,2.7957400870759566,3.152843539675432
77824,2048,0.07064597157522767,0.24616615384615384,0.4485230769230769,2.975473942910987,3.4845037636794083
79872,2048,0.0722293422428201,0.24595753846153845,0.46208307692307693,2.6792732919980558,3.405230212830609
81920,2048,0.0713270824529518,0.200688,0.3865643076923077,2.601358257501982,2.8136297335526455
83968,2048,0.07288400840542618,0.22572184615384616,0.43830092307692303,2.684251475141676,3.0970009895057347
86016,2048,0.07597939550210317,0.23281476923076924,0.43162523076923076,2.555166629634731,3.0641829628831485
88064,2048,0.07214574498580857,0.2209236923076923,0.428496,2.605924765569452,3.0621860284080076
90112,2048,0.07419094539665526,0.254928,0.4487316923076923,2.62015271639778,3.4361066385340435
92160,2048,0.0721670217102362,0.2628553846153846,0.46104,2.742127939092744,3.642319973618348
94208,2048,0.07753687012579619,0.23510953846153848,0.42515815384615385,2.606679787233199,3.032228900612875
96256,2048,0.07338380042530972,0.24574892307692306,0.46208307692307693,2.710978337966252,3.3488170638382013
98304,2048,0.07153011688191448,0.2641070769230769,0.4716793846153846,2.8462592740238595,3.6922500400130187
100352,2048,0.07167877243394709,0.19380369230769232,0.385104,2.65471323592935,2.7037808506497667
102400,2048,0.0704005808561356,0.21007569230769232,0.3934486153846154,2.6283476576769647,2.9840050998158723
104448,2048,0.0710190479093831,0.2127876923076923,0.42077723076923074,2.5944292861595937,2.996205927404194
106496,2048,0.0702919059571272,0.21800307692307694,0.40533969230769235,2.678000253103068,3.101396582601432
108544,2048,0.07257535871819004,0.23761292307692305,0.43809230769230767,2.6752451845418572,3.2740165156647656
110592,2048,0.07059187064257373,0.2207150769230769,0.41201538461538456,2.7619228468973245,3.126635898876969
112640,2048,0.07079740167326909,0.2355267692307692,0.42745292307692306,2.8223462302119247,3.326771373819642
114688,2048,0.07253339923850567,0.24866953846153847,0.4839876923076923,2.9910218795936387,3.4283453011822913
116736,2048,0.07367118119624048,0.24199384615384617,0.4591624615384615,2.8337149119297065,3.2847830348471536
118784,2048,0.0758290879614253,0.235944,0.45832799999999996,2.8154902499081267,3.111523642707064
120832,2048,0.07107432235377979,0.22843384615384613,0.43663199999999996,2.8448971931534586,3.2140137054501765
122880,2048,0.07280626487592556,0.2371956923076923,0.4577021538461538,2.8689731738896977,3.257902224604665
124928,2048,0.07424066453478556,0.21132738461538458,0.42161169230769224,2.7657793803881296,2.8465179553116786
126976,2048,0.07383765640769914,0.20298276923076922,0.38677292307692307,2.4412579587871397,2.749041330716652
129024,2048,0.07451436737200814,0.20527753846153846,0.4080516923076923,2.5562123133616357,2.7548719220006093
131072,2048,0.07335556756349136,0.24595753846153845,0.4504006153846154,2.7281999106873456,3.3529498390875667
133120,2048,0.07495579027153415,0.19839323076923077,0.39303138461538456,2.5189113238686955,2.64680326960581
135168,2048,0.07316021658663868,0.1942209230769231,0.3882332307692308,2.533607773408436,2.6547341182931805
137216,2048,0.07514841192981542,0.2507556923076923,0.4775206153846153,2.699740175801707,3.336806272613556
139264,2048,0.07608143524133636,0.2561796923076923,0.4725138461538461,2.7045224984144505,3.367177439433191
141312,2048,0.07408567260625668,0.21174461538461536,0.40575692307692307,2.5752110318551096,2.8581047850792545
143360,2048,0.07917422898535767,0.26535876923076923,0.4746,2.6458418901884504,3.3515800864507637
145408,2048,0.07665586541052027,0.238656,0.43475446153846153,2.6325695231252246,3.113342974067232
147456,2048,0.0768444015684553,0.23531815384615382,0.43809230769230767,2.6500242080218235,3.062268025257026
149504,2048,0.07514670224525676,0.24574892307692306,0.4566590769230769,2.718684288105217,3.270255589814181
