start_sample,window_length,rms,peak,peak_to_peak,kurtosis,crest_factor
0,2048,0.5624169274327065,2.792259880239521,5.537007485029941,8.171548014129872,4.964750781916413
2048,2048,0.5627663838996657,2.9599741516966067,5.847664670658682,8.029321597792244,5.259685433199354
4096,2048,0.5798527801120926,2.8219042914171655,5.559342315369261,7.837350780864091,4.866587499790533
6144,2048,0.5670989970069897,2.9705324351297406,5.9317248502994016,8.154702095202879,5.238119712435128
8192,2048,0.5655937092998495,2.896218363273453,5.7725384231536925,8.2014523180225,5.120669334978232
10240,2048,0.5766933106452462,3.0862674650698603,5.740051397205589,7.794670729573765,5.351661633826426
12288,2048,0.57406115725401,2.7317527944111775,5.265334730538922,7.912450566497736,4.758644196506185
14336,2048,0.5768413114116413,2.9388575848303393,5.759949700598803,8.37315475255509,5.094741875600582
16384,2048,0.5757140447526965,3.1630180638722556,5.958120558882236,7.8592689847649915,5.494078340967809
18432,2048,0.5552094657429686,2.933172355289421,5.768071457085828,8.153918025428336,5.2830013468142765
20480,2048,0.5752293081808917,2.814594710578842,5.547971856287425,7.994891429946049,4.892996011407762
22528,2048,0.5842335366807523,3.1841346307385225,5.976394510978043,7.929936235750876,5.450105875166503
24576,2048,0.5684461150631637,2.8438330339321354,5.642996407185628,8.28642982991784,5.002819015855419
26624,2048,0.5854652354987998,2.791041616766467,5.566245808383234,8.079800689181166,4.767220062833982
28672,2048,0.5858565069363273,2.9782481037924153,5.6515242514970065,7.869286782221902,5.083579457641864
30720,2048,0.5771710461184857,2.9879942115768463,5.863908183632734,7.70911586170754,5.176964838527733
32768,2048,0.5867291755772408,3.134998003992016,5.855786427145709,8.254035482592403,5.343177286015091
34816,2048,0.5899728364032517,2.7833259481037924,5.551626646706587,7.619137041550837,4.717718810695628
36864,2048,0.5667562866298722,2.9741872255489024,5.738833133732536,8.037392469295074,5.247735747633599
38912,2048,0.5890704156776597,3.1301249500998,5.954059680638722,8.077303630516422,5.313668564552894
40960,2048,0.5819596271220573,3.0444404191616767,5.745330538922156,8.313887435019204,5.23136017907634
43008,2048,0.5733514477214136,2.74190499001996,5.4448255489021955,7.876605307201529,4.78224133018575
45056,2048,0.5932403920134875,3.0334760479041916,6.002790219560878,7.969507584536834,5.113401057543147
47104,2048,0.5842845261451788,2.8584521956087823,5.6251285429141715,7.863463137561766,4.892226419998743
49152,2048,0.5737833755259776,3.003019461077844,5.9085778443113774,7.956504422161568,5.233716397446672
