start_sample,window_length,rms,peak,peak_to_peak,kurtosis,crest_factor
0,2048,0.06759074765436163,0.22530461538461538,0.43475446153846153,2.897072356724491,3.3333647459178994
2048,2048,0.06567638336761407,0.22196676923076922,0.41264123076923076,2.842649263555955,3.379704512426675
4096,2048,0.06374743162369738,0.18128676923076922,0.35381169230769227,2.802488944724818,2.8438285999985933
6144,2048,0.06496125437958788,0.20944984615384615,0.404088,2.911182444005993,3.224227243623473
8192,2048,0.06606173212601293,0.22843384615384613,0.42348923076923073,2.998933343088778,3.457884599735442
10240,2048,0.06814126192097063,0.2422024615384615,0.4433076923076923,3.051636095378555,3.5544170258515377
12288,2048,0.06393909922008742,0.2225926153846154,0.39636923076923075,2.862355074196503,3.481322353556136
14336,2048,0.06481072014398621,0.23969907692307693,0.4220289230769231,2.878558754435366,3.6984479787734643
16384,2048,0.06449441738196542,0.22947692307692308,0.4063827692307692,2.950322505720382,3.5580897136305265
18432,2048,0.06864785784478285,0.25117292307692307,0.47960676923076917,3.0670444430135295,3.6588603193005973
20480,2048,0.06629011792504007,0.238656,0.46542092307692307,3.34218597280327,3.6001746182782273
22528,2048,0.06785766471497451,0.2207150769230769,0.4326683076923077,3.0074134240971553,3.2526182244393964
24576,2048,0.06455858173390969,0.2659846153846154,0.46104,3.1521372249132456,4.120050475656371
26624,2048,0.0655949286470088,0.20256553846153844,0.38197476923076923,2.757977466899531,3.0881280403326956
28672,2048,0.06409807963154097,0.208824,0.41556184615384617,2.99938044388685,3.25788231405899
30720,2048,0.06658892824651419,0.20277415384615383,0.3832264615384615,2.856252960421168,3.045163200291086
32768,2048,0.0702593398649352,0.2822566153846154,0.4985907692307692,3.167046059159467,4.017353648969675
34816,2048,0.06800652309930433,0.24074215384615386,0.4487316923076923,3.059880370071003,3.53998620825061
36864,2048,0.06529403540144094,0.22196676923076922,0.4403870769230769,3.000934861623578,3.399495342303062
38912,2048,0.0687874072855359,0.21633415384615384,0.41514461538461533,2.8951993166231555,3.1449674058074
40960,2048,0.06743899022571313,0.25513661538461535,0.47480861538461533,3.0622435119332208,3.783221168153755
43008,2048,0.06488706728228759,0.19818461538461538,0.37050092307692306,2.752426127004623,3.0543007055530786
45056,2048,0.06798095083401105,0.21362215384615382,0.41994276923076923,2.9660350324760363,3.142382553086264
47104,2048,0.06634033759692738,0.22822523076923076,0.43329415384615383,3.127046990244485,3.440218109115577
49152,2048,0.06470485083259023,0.23135446153846154,0.4408043076923077,3.0368327411190164,3.5755350419316394
51200,2048,0.060977593374386824,0.20715507692307691,0.37884553846153846,2.9121147996152508,3.397232744949452
53248,2048,0.06358025406635456,0.2221753846153846,0.41493599999999997,3.012532845337711,3.49440856873614
55296,2048,0.06536727884446435,0.20193969230769232,0.3896935384615384,2.98293316307614,3.089308532868572
57344,2048,0.069547996091692,0.20819815384615384,0.4082603076923077,2.6771300356700705,2.9935895430929746
59392,2048,0.06502937299882693,0.21508246153846153,0.4147273846153846,3.038609386669825,3.3074663281627203
61440,2048,0.0663062330920666,0.23928184615384615,0.4593710769230769,3.146481704722537,3.6087383491985308
63488,2048,0.0655210787643881,0.21028430769230766,0.3911538461538461,2.8129512804212933,3.209414613658522
65536,2048,0.06582214187896204,0.19964492307692308,0.3803058461538461,2.720334224686398,3.0330967266457205
67584,2048,0.06685829304624867,0.2138307692307692,0.3951175384615384,2.8076321916677296,3.198268449355344
69632,2048,0.06650687328192047,0.22175815384615383,0.4399698461538461,2.960162105134561,3.334364448360004
71680,2048,0.06554367357509046,0.18712800000000002,0.36445107692307693,2.8457197321037695,2.8550123877747073
73728,2048,0.065758061963269,0.24282830769230768,0.45311261538461534,3.085012858530584,3.69275341211019
75776,2048,0.06619153549260863,0.2075723076923077,0.40200184615384615,2.8415085783359864,3.13593431764928
77824,2048,0.06345891227207709,0.20444307692307692,0.40617415384615385,2.958328510712604,3.221660592657422
79872,2048,0.06579630424227863,0.24303692307692307,0.43329415384615383,2.9037830242818177,3.693777726151698
81920,2048,0.06837692931383266,0.21049292307692305,0.4063827692307692,2.8854399001070337,3.0784202389044966
83968,2048,0.067969923473555,0.22321846153846153,0.436632,2.946398348152686,3.284076987699197
86016,2048,0.06659126515713323,0.241368,0.4710535384615384,3.2640533306736437,3.6246195267025962
88064,2048,0.0648995156438377,0.21487384615384614,0.3969950769230769,2.8667059617074684,3.3108697964672382
90112,2048,0.06545496513519133,0.2207150769230769,0.4063827692307692,2.9109826453145957,3.3720142767449004
92160,2048,0.06454198213640602,0.19192615384615386,0.38364369230769235,2.9355812810784503,2.9736637687630125
94208,2048,0.06825809128665047,0.20694646153846152,0.4113895384615385,2.801923111684606,3.031823152897085
96256,2048,0.06528749036237859,0.2154996923076923,0.42411507692307693,2.8328088765960153,3.300780763791949
98304,2048,0.06476764722464089,0.2140393846153846,0.4113895384615385,3.0360682958998657,3.3047268780615586
100352,2048,0.06542802666036175,0.2238443076923077,0.44351630769230765,3.101260576133929,3.4212296948961476
102400,2048,0.06578657891855404,0.22426153846153846,0.4295390769230769,2.8888431897575,3.408925378773271
104448,2048,0.06625222499707085,0.23677846153846152,0.42933046153846155,2.8824094383018797,3.5738944849830485
106496,2048,0.06636304557090494,0.2497126153846154,0.4758516923076923,3.233587110828547,3.7628263325264295
108544,2048,0.06731595861791231,0.222384,0.41556184615384617,2.8152766269012237,3.3035851314092635
110592,2048,0.06283236086574205,0.1908830769230769,0.37863692307692304,2.8115387675960797,3.0379739721687535
112640,2048,0.06590078049932427,0.22551323076923077,0.42933046153846155,2.8162385758442645,3.422011530927484
