start_sample,window_length,rms,peak,peak_to_peak,kurtosis,crest_factor
0,2048,0.20622808009132304,1.6094072654690619,3.048907385229541,18.795812545851344,7.804016139550789
2048,2048,0.20614963669108213,1.9144604391217563,3.798707944111776,26.32949070127241,9.286751458026156
4096,2048,0.22173329270925643,1.7629084630738523,3.2907732934131735,18.016994071595853,7.9505808150221355
6144,2048,0.21222238903651303,1.6279248702594808,3.243991976047904,19.631295889936602,7.670844144402333
8192,2048,0.20400596379738528,1.57123500998004,3.0687244710578843,19.92150945328832,7.701907241951308
10240,2048,0.20333098987521583,1.7872737325349302,3.489269021956088,24.57555355799735,8.789972121922927
12288,2048,0.19182306306570554,1.5930013173652695,2.8603201996007988,18.797323158671315,8.304534876556064
14336,2048,0.18960416789281048,2.010784471057884,3.9450619960079836,30.14596472936532,10.605170199549843
16384,2048,0.187408662829896,1.5878033932135727,2.9748369660678637,22.34921273217866,8.472411943125017
18432,2048,0.1913210055881087,1.7629084630738523,3.3292704191616767,24.13097863953583,9.214400988775742
20480,2048,0.18416197682784763,1.5156821956087823,2.9246445109780437,22.657176498490834,8.230158155922672
22528,2048,0.1973947798479335,1.671782355289421,3.239931097804391,21.38685672789156,8.469232856962268
24576,2048,0.20696845331306116,1.6254883433133733,3.2334336926147706,21.184439196552912,7.853797606762807
26624,2048,0.18876357749787642,1.5629508183632734,3.106734291417166,21.0960808548628,8.279938529839404
28672,2048,0.18478810027738823,1.4490837924151696,2.86080750499002,21.2920221142958,7.841867469994474
30720,2048,0.1910425170660717,1.6027474251497007,3.1676474650698605,20.81771644323092,8.389480256832064
32768,2048,0.19133910086991385,1.7702180439121755,3.53994878243513,24.543305231655037,9.251731798961709
34816,2048,0.197408040469413,1.6558637125748503,3.306204630738523,22.206269765682162,8.388025678331106
36864,2048,0.20169896885961272,1.618828502994012,3.171708343313373,19.74681153498998,8.02596320714326
38912,2048,0.20515468965528325,1.6483916966067864,3.202895888223553,20.396677562881962,8.034872121951034
40960,2048,0.20612675464002303,1.9006534530938124,3.786038003992016,24.03428167114437,9.220799388239858
43008,2048,0.22527077120309555,1.8256084231536926,3.5826692215568863,21.138160127458328,8.104062561670238
45056,2048,0.19916698939836355,1.842339241516966,3.5854306187624747,22.52685774042493,9.250223880337739
