start_sample,window_length,rms,peak,peak_to_peak,kurtosis,crest_factor
0,2048,0.32356788084023613,1.5354992814371258,3.0370496207584834,5.2489978755634015,4.74552442425688
2048,2048,0.3213043113290258,1.41789624750499,2.7626966866267466,5.3470546689095055,4.412938754651837
4096,2048,0.31179969895059617,1.396292375249501,2.699346986027944,5.114085182685622,4.478171017946562
6144,2048,0.30676993487041626,1.3222219560878246,2.5820688223552897,5.166443690966462,4.310141920009335
8192,2048,0.30742998811807154,1.2991561676646708,2.5656628742514975,5.100137699580925,4.225860253949889
10240,2048,0.30481063769248307,1.331155888223553,2.56972375249501,5.232986889555901,4.36715692830301
12288,2048,0.30213696703040926,1.3303437125748503,2.5266784431137728,5.3377235898245665,4.403114672282229
14336,2048,0.3048790904205897,1.3694905788423155,2.6954485429141717,5.246014777679235,4.491913751607469
16384,2048,0.30714456657248734,1.3054911377245508,2.601723473053892,5.4939472385480315,4.250412606313188
18432,2048,0.3052880902220371,1.398891337325349,2.6147182834331337,5.223343990271074,4.582200819898832
20480,2048,0.31028366704420574,1.3551962874251495,2.65126618762475,5.3385246464003915,4.367604329066115
22528,2048,0.30244692690881303,1.2665067065868265,2.5229424351297407,4.887059030463492,4.18753372542776
24576,2048,0.31226060202412836,1.35211001996008,2.6590630738522956,5.208602800947661,4.330069215236037
26624,2048,0.31620092523772064,1.483032734530938,2.823934730538922,5.308464894937886,4.690159377020482
28672,2048,0.31706914640116257,1.4320281037924152,2.7548998003992016,5.177065231468388,4.516453650700112
30720,2048,0.318631817601961,1.345612614770459,2.663936127744511,5.268715723361012,4.2230955618098145
32768,2048,0.31423832397445517,1.477672375249501,2.831081876247505,5.329997897760019,4.702393891856808
34816,2048,0.31659526050747033,1.4221195608782435,2.688463832335329,5.277098497555553,4.491916772835567
36864,2048,0.31825013902257526,1.4578552894211578,2.6881389620758487,5.034385161828852,4.580847297958802
38912,2048,0.3189247334885064,1.3832975648702597,2.650129141716567,5.239237072496754,4.337379386461961
40960,2048,0.30733966078180747,1.4541192814371258,2.762209381237525,5.18362750667743,4.731310230945856
43008,2048,0.31274005883424627,1.3210849101796407,2.5823936926147706,5.2334429211137365,4.224226711153744
45056,2048,0.3107082178681599,1.507073133732535,2.8981675848303396,5.4357882220551925,4.850445038332291
47104,2048,0.308039560624663,1.2361313373253493,2.458293253493014,5.12226757356448,4.012898001849592
49152,2048,0.31538761338212234,1.314912375249501,2.5830434331337324,5.001156220475445,4.16919472881197
51200,2048,0.30846993167929915,1.4960275449101796,2.7919350099800395,5.406978261237987,4.849832645797956
53248,2048,0.312915938296025,1.2536743313373255,2.4604049101796406,5.185027524154429,4.0064252979895105
55296,2048,0.307047846588729,1.3293691017964073,2.6332358882235534,5.363195251173924,4.329517749631649
57344,2048,0.31723967655313307,1.2913592814371258,2.545520918163673,5.028722717537111,4.0706108878432525
59392,2048,0.3170655946541775,1.5091847904191618,2.9072639520958083,5.551576080911257,4.759850377523507
61440,2048,0.31646647933914385,1.4146475449101796,2.731671576846307,5.249476012178311,4.470133923377367
63488,2048,0.31731464702585294,1.4045765668662673,2.784138123752495,5.357764263765457,4.4264473135001685
65536,2048,0.3161459490880483,1.5075604391217565,2.8302697005988025,5.257111854305664,4.768558456831989
67584,2048,0.30961289663729374,1.3464247904191617,2.622352734530938,5.31329064496497,4.348736131596375
69632,2048,0.30549031044480573,1.431703233532934,2.6127690618762474,5.269194551077765,4.686574940604932
71680,2048,0.31192551609100194,1.328069620758483,2.6465555688622757,5.414007050843969,4.257649830630627
